normalized_title	original_title	identifier	path
sandisk reportedly tapes out first hbf product targets 2027 samples and 2028 production	Sandisk Reportedly Tapes Out First HBF Product, Targets 2027 Samples and 2028 Production	https://www.trendforce.com/news/2026/08/14/news-sandisk-reportedly-tapes-out-first-hbf-product-targets-2027-samples-and-2028-production/	raw/articles/2026-08-14_trendforce_sandisk-hbf-tapeout-2027-samples-2028-production.md
chip industry week in review 151	Chip Industry Week In Review #151	https://semiengineering.com/chip-industry-week-in-review-151/	raw/articles/2026-08-15_semieng_chip-week-151-amat-lam-korea-fund-china.md
samsung sk hynix 1h26 chip facility investment up 35 nvidia not among samsung s top five customers	Samsung, SK hynix 1H26 Chip Facility Investment Up 35%; NVIDIA Not Among Samsung's Top Five Customers	https://www.trendforce.com/news/2026/08/17/news-samsung-sk-hynix-1h26-chip-facility-investment-up-35-nvidia-not-among-samsungs-top-five-customers/	raw/articles/2026-08-17_trendforce_samsung-skhynix-1h26-facility-investment-35pct.md
tsmc arizona profit soars 663 yoy in 1h26 u s earnings pull back 8 2 qoq in 2q as depreciation bites	TSMC Arizona Profit Soars 663% YoY in 1H26; U.S. Earnings Pull Back 8.2% QoQ in 2Q as Depreciation Bites	https://www.trendforce.com/news/2026/08/17/news-tsmc-arizona-profit-soars-663-yoy-in-1h26-u-s-earnings-pull-back-8-2-qoq-in-2q-as-depreciation-bites/	raw/articles/2026-08-17_trendforce_tsmc-arizona-profit-663pct-1h26.md
chip industry technical paper roundup aug 18	Chip Industry Technical Paper Roundup: Aug. 18	https://semiengineering.com/chip-industry-technical-paper-roundup-aug-18/	raw/articles/2026-08-18_semieng_chip-technical-paper-roundup-aug18.md
shinko electric advances 22 layer glass substrates samsung electronic mechanics faces ramp up uncertainty	Shinko Electric Advances 22-Layer Glass Substrates; Samsung Electronic Mechanics Faces Ramp-Up Uncertainty	https://www.trendforce.com/news/2026/08/18/news-glass-substrate-war-heats-up-shinko-electric-advances-22-layer-product-as-samsung-reportedly-faces-ramp-up-uncertainty/	raw/articles/2026-08-18_trendforce_shinko-electric-22layer-glass-substrate-samsung-em-glassem.md
intel emib t push gains momentum as tsmc cowos crunch drives spillover unimicron ase stand to benefit	Intel EMIB-T Push Gains Momentum as TSMC CoWoS Crunch Drives Spillover; Unimicron, ASE Stand to Benefit	https://www.trendforce.com/news/2026/08/19/news-intel-emib-t-push-gains-momentum-as-tsmc-cowos-crunch-drives-spillover-unimicron-ase-stand-to-benefit/	raw/articles/2026-08-19_trendforce_intel-emib-t-cowos-spillover-unimicron-ase.md
sk hynix reportedly builds silicon valley hbm team to boost customer co design with u s big tech	SK hynix Reportedly Builds Silicon Valley HBM Team to Boost Customer Co-Design With U.S. Big Tech	https://www.trendforce.com/news/2026/08/19/news-sk-hynix-reportedly-builds-silicon-valley-hbm-team-to-boost-customer-co-design-with-u-s-big-tech/	raw/articles/2026-08-19_trendforce_skhynix-silicon-valley-hbm-codesign-team.md
samsung to break ground on krw 6t onyang hbm fab in sept p5 eyes triple fab shift as expansion accelerates	Samsung to Break Ground on KRW 6T Onyang HBM Fab in Sept., P5 Eyes Triple-Fab Shift as Expansion Accelerates	https://www.trendforce.com/news/2026/08/20/news-samsung-to-break-ground-on-krw-6t-onyang-hbm-fab-in-sept-p5-eyes-triple-fab-shift-as-expansion-accelerates/	raw/articles/2026-08-20_trendforce_samsung-onyang-hbm-fab-krw6t-p5-triple.md
sk hynix unveils cpo roadmap looks beyond hbm to ai infrastructure	SK hynix Unveils CPO Roadmap, Looks Beyond HBM to AI Infrastructure	https://www.trendforce.com/news/2026/08/20/news-sk-hynix-unveils-cpo-roadmap-looks-beyond-hbm-to-ai-infrastructure/	raw/articles/2026-08-20_trendforce_skhynix-cpo-roadmap-nature-electronics.md
chip industry week in review 152	Chip Industry Week In Review #152	https://semiengineering.com/chip-industry-week-in-review-152/	raw/articles/2026-08-21_semieng_chip-week-152-micron-lab-18a-cpo-packaging.md
chip packaging experts flag heat as ai s biggest bottleneck ai driven design cpo and stco may help	Chip Packaging Experts Flag Heat as AI's Biggest Bottleneck; AI-Driven Design, CPO and STCO May Help	https://www.trendforce.com/news/2026/08/21/news-chip-packaging-experts-flag-heat-as-ais-biggest-bottleneck-ai-driven-design-cpo-and-stco-may-help/	raw/articles/2026-08-21_trendforce_chip-packaging-heat-ai-bottleneck-cpo-stco.md
rapidus scales up advanced packaging targets 8 reticle interposers with 600mm panels by 2030	Rapidus Scales Up Advanced Packaging, Targets 8-Reticle Interposers With 600mm Panels by 2030	https://www.trendforce.com/news/2026/08/21/news-rapidus-scales-up-advanced-packaging-targets-8-reticle-interposers-with-600mm-panels-by-2030/	raw/articles/2026-08-21_trendforce_rapidus-panel-level-packaging-8reticle-600mm-2030.md
intel outlines architectures for agentic ai at hot chips 2026	Intel Outlines Architectures for Agentic AI at Hot Chips 2026	https://newsroom.intel.com/client-computing/intel-outlines-architectures-for-agentic-ai-at-hot-chips-2026	raw/articles/2026-08-24_intel-newsroom_hot-chips-2026-diamond-rapids-foveros-ucie.md
multi die assemblies dominate at 2nm and below	Multi-Die Assemblies Dominate At 2nm And Below	https://semiengineering.com/multi-die-assemblies-dominate-at-2nm-and-below/	raw/articles/2026-08-24_semieng_multi-die-assemblies-dominate-2nm-below.md
hot chips 2026 sk hynix pushes hybrid bonding to hbm5 as ai memory hits 775 micron ceiling	Hot Chips 2026: SK hynix pushes hybrid bonding to HBM5 as AI memory hits 775-micron ceiling	https://www.tomshardware.com/tech-industry/semiconductors/sk-hynix-says-hybrid-bonding-wont-be-ready-for-hbm4e-as-ai-memory-runs-into-a-775-micron-ceiling	raw/articles/2026-08-24_tomshardware_skhynix-hbm5-hybrid-bonding-775-micron-ceiling.md
hot chips 2026 samsung s zhbm claims 70 power efficiency gain sk hynix evaluates intel emib	Hot Chips 2026: Samsung's zHBM Claims 70% Power-Efficiency Gain; SK hynix Evaluates Intel EMIB	https://www.trendforce.com/news/2026/08/24/news-hot-chips-2026-samsungs-zhbm-claims-70-power-efficiency-gain-sk-hynix-evaluates-intel-emib/	raw/articles/2026-08-24_trendforce_hot-chips-2026-samsung-zhbm-skhynix-emib.md
amd mi400 gpu at hot chips 2026	AMD MI400 GPU at Hot Chips 2026	https://www.servethehome.com/amd-mi400-gpu-at-hot-chips-2026/	raw/articles/2026-08-25_servethehome_amd-mi455x-hot-chips-2026-cowos-l-hbm4-hybrid-bonding.md
lg enters chip packaging arena with laser direct imaging machine as tsmc s cowos remains constrained	LG enters chip packaging arena with Laser Direct Imaging machine, as TSMC's CoWoS remains constrained	https://www.tomshardware.com/tech-industry/semiconductors/lg-enters-chip-packaging-arena-with-laser-direct-imaging-machine-as-tsmcs-cowos-remains-constrained-maskless-machine-is-designed-to-pattern-fine-interconnects-trading-resolution-for-higher-throughput	raw/articles/2026-08-25_tomshardware_lg-chip-packaging-laser-direct-imaging.md
hot chips 2026 micron warns hbm wafer penalty is widening with every generation ai memory uses 3x more silicon than ddr5	Hot Chips 2026: Micron warns HBM wafer penalty is widening with every generation — AI memory uses 3x more silicon than DDR5	https://www.tomshardware.com/tech-industry/semiconductors/micron-says-the-silicon-gap-between-hbm-and-ddr5-is-widening-with-every-generation	raw/articles/2026-08-25_tomshardware_micron-hot-chips-hbm-wafer-penalty-memory-wall.md
intel unveils three ai architectures at hot chips 2026 diamond rapids taps in house 18a p and advanced packaging	Intel Unveils Three AI Architectures at Hot Chips 2026, Diamond Rapids Taps In-House 18A-P and Advanced Packaging	https://www.trendforce.com/news/2026/08/25/news-intel-unveils-three-ai-architectures-at-hot-chips-2026-diamond-rapids-taps-in-house-18a-p-and-advanced-packaging/	raw/articles/2026-08-25_trendforce_intel-hot-chips-2026-diamond-rapids-wildcat-lake.md
nvidia s reported 15 server hike boosts samsung sk hynix with hbm prices potentially up 50 in 2027	NVIDIA's Reported 15% Server Hike Boosts Samsung, SK hynix, With HBM Prices Potentially Up 50%+ in 2027	https://www.trendforce.com/news/2026/08/25/news-nvidias-reported-15-server-hike-boosts-samsung-sk-hynix-with-hbm-prices-potentially-up-50-in-2027/	raw/articles/2026-08-25_trendforce_nvidia-server-hike-15pct-hbm-price-50pct-2027.md
hot chips 2026 arm details agi server cpu with two 70 core n3p chiplets touts 2 tb s ucie fabric link and 12 channel memory controller	Hot Chips 2026: Arm details AGI server CPU with two 70-core N3P chiplets — touts 2 TB/s UCIe fabric link and 12-channel memory controller	https://www.tomshardware.com/pc-components/cpus/hot-chips-2026-arm-details-agi-server-cpu-with-two-70-core-n3p-chiplets-touts-2-tb-s-ucie-fabric-link-and-12-channel-memory-controller	raw/articles/2026-08-26_tomshardware_arm-agi-cpu-hot-chips-2026-ucie-chiplets.md
hot chips 2026 d matrix stacks ai accelerator directly on custom dram for 100 tb s per card tsmc 4nm compute die bonded face to face at a 36 micron pitch on top of a custom designed die	Hot Chips 2026: d-Matrix stacks AI accelerator directly on custom DRAM for 100 TB/s per card — TSMC 4nm compute die bonded face-to-face at a 36-micron pitch on top of a custom-designed die	https://www.tomshardware.com/tech-industry/semiconductors/d-matrix-stacks-its-ai-accelerator-directly-on-custom-dram-for-100-tbs-per-card	raw/articles/2026-08-26_tomshardware_dmatrix-raptor-3d-dram-36um-100tbs.md
hot chips 2026 high bandwidth flash promises massive bandwidth and capacity but its usability is extremely limited	Hot Chips 2026: High Bandwidth Flash promises massive bandwidth and capacity, but its usability is extremely limited	https://www.tomshardware.com/pc-components/ssds/hot-chips-2026-high-bandwidth-flash-promises-massive-bandwidth-and-capacity-but-its-usability-is-extremely-limited-new-memory-format-strikes-a-balance-between-hbm-and-nand-flash	raw/articles/2026-08-26_tomshardware_hbf-hot-chips-2026-oxmiq-analysis-limited-usability.md
openai debuts jalape o ai inference chip with samsung reportedly supplying hbm4	OpenAI Debuts Jalapeño AI Inference Chip, with Samsung Reportedly Supplying HBM4	https://www.trendforce.com/news/2026/08/26/news-openai-debuts-jalapeno-ai-inference-chip-with-samsung-reportedly-supplying-hbm4/	raw/articles/2026-08-26_trendforce_openai-jalapeno-chip-samsung-hbm4.md
samsung s 4nm gaia could mark first pim commercialization in ai pcs mass production as early as 2027	Samsung's 4nm GAIA Could Mark First PIM Commercialization in AI PCs, Mass Production as Early as 2027	https://www.trendforce.com/news/2026/08/26/news-samsungs-4nm-gaia-could-mark-first-pim-commercialization-in-ai-pcs-mass-production-as-early-as-2027/	raw/articles/2026-08-26_trendforce_samsung-gaia-pim-4nm-ai-pc-2027.md
nvidia s supply commitments soar to 279b as memory costs surge new nvhbm boosts bandwidth 30 cuts power 15	NVIDIA's Supply Commitments Soar to $279B as Memory Costs Surge; New NVHBM Boosts Bandwidth 30%, Cuts Power 15%	https://www.trendforce.com/news/2026/08/27/news-nvidias-supply-commitments-soar-to-279b-as-memory-costs-surge-new-nvhbm-boosts-bandwidth-30-cuts-power-15/	raw/articles/2026-08-27_trendforce_nvidia-279b-supply-nvhbm-30pct-bandwidth.md
chip industry week in review 153	Chip Industry Week In Review #153	https://semiengineering.com/chip-industry-week-in-review-153/	raw/articles/2026-08-28_semieng_chip-week-153-hot-chips-hbc-sk-hynix-indiana.md
sk hynix breaks ground on indiana packaging plant eyes hbm4e by 3q29 ceo sees tight supply through 2030	SK hynix Breaks Ground on Indiana Packaging Plant, Eyes HBM4E by 3Q29; CEO Sees Tight Supply Through 2030	https://www.trendforce.com/news/2026/08/28/news-sk-hynix-breaks-ground-on-indiana-packaging-plant-eyes-hbm4e-by-3q29-ceo-sees-tight-supply-through-2030/	raw/articles/2026-08-28_trendforce_skhynix-indiana-hbm4e-3q29-tight-supply-2030.md
tsmc linked vis fab 3 fire puts further pressure on tight 8 inch capacity	TSMC-Linked VIS' Fab 3 Fire Puts Further Pressure on Tight 8-Inch Capacity	https://www.trendforce.com/news/2026/08/28/news-tsmc-linked-vanguard-international-semiconductors-fab-3-fire-puts-further-pressure-on-tight-8-inch-capacity/	raw/articles/2026-08-28_trendforce_vis-fab3-fire-8inch-capacity.md
intel s advanced packaging led by emib t reportedly set to hit its stride in 2029 dram manufacturing ruled out	Intel's Advanced Packaging, Led by EMIB-T, Reportedly Set to Hit Its Stride in 2029; DRAM Manufacturing Ruled Out	https://www.trendforce.com/news/2026/08/31/news-intels-advanced-packaging-led-by-emib-t-reportedly-set-to-hit-its-stride-in-2029-dram-manufacturing-return-ruled-out/	raw/articles/2026-08-31_trendforce_intel-emib-t-stride-2029-dram-ruled-out.md
powertech plans nt 70b push for world s first panel level ai chip packaging in 2027 potentially ahead of tsmc	Powertech Plans NT$70B Push for World's First Panel-Level AI Chip Packaging in 2027, Potentially Ahead of TSMC	https://www.trendforce.com/news/2026/08/31/news-powertech-plans-nt70b-push-for-worlds-first-panel-level-ai-chip-packaging-in-2027-potentially-ahead-of-tsmc/	raw/articles/2026-08-31_trendforce_powertech-nt70b-foplp-pifo-panel-level-ai-chip-2027.md
sk hynix reportedly weighs intel for hbm4e base dies amid tsmc cost pressure and supply diversification	SK hynix Reportedly Weighs Intel for HBM4E Base Dies amid TSMC Cost Pressure and Supply Diversification	https://www.trendforce.com/news/2026/08/31/news-sk-hynix-reportedly-weighs-intel-for-hbm4e-base-dies-amid-tsmc-cost-pressure-and-supply-diversification/	raw/articles/2026-08-31_trendforce_skhynix-weighs-intel-hbm4e-base-die-tsmc-cost.md
tsmc soic cowos to drive 50 compute by 2029 silicon photonics to top 50 of transceiver market by 2027	TSMC: SoIC, CoWoS to Drive 50× Compute by 2029; Silicon Photonics to Top 50% of Transceiver Market by 2027	https://www.trendforce.com/news/2026/08/31/news-tsmc-soic-cowos-drive-50x-compute-by-2029-silicon-photonics-to-top-50-of-transceiver-market-by-2027/	raw/articles/2026-08-31_trendforce_tsmc-soic-cowos-50x-compute-coupe-silicon-photonics.md
chip industry technical paper roundup sep 1	Chip Industry Technical Paper Roundup: Sep. 1	https://semiengineering.com/chip-industry-technical-paper-roundup-sep-1/	raw/articles/2026-09-01_semieng_chip-paper-roundup-sep1-3dic-optical-liquid-cooling.md
hot chips 2026 samsung reveals a three phase hbm roadmap that puts logic and compute inside memory zhbm ultimately stacks dram directly on top of the processor	Hot Chips 2026: Samsung reveals a three-phase HBM roadmap that puts logic and compute inside memory — zHBM ultimately stacks DRAM directly on top of the processor	https://www.tomshardware.com/tech-industry/semiconductors/hot-chips-2026-samsung-reveals-a-three-phase-hbm-roadmap-that-puts-logic-and-compute-inside-memory-zhbm-ultimately-stacks-dram-directly-on-top-of-the-processor	raw/articles/2026-09-01_tomshardware_samsung-hot-chips-2026-three-phase-hbm-zhbm-roadmap.md
nvidia s first investment in a taiwan listed firm in spotlight what the mediatek deal means for the ai race	NVIDIA's First Investment in a Taiwan-Listed Firm in Spotlight: What the MediaTek Deal Means for the AI Race	https://www.trendforce.com/news/2026/09/01/news-nvidias-first-investment-in-a-taiwan-listed-firm-in-spotlight-what-the-mediatek-deal-means-for-the-ai-race/	raw/articles/2026-09-01_trendforce_nvidia-mediatek-35b-xpu-ecosystem-ase-packaging.md
samsung unveils memory roadmap at semicon hbm5 targets 2 hbm4e performance zhbm 8 boost	Samsung Unveils Memory Roadmap at SEMICON: HBM5 Targets 2× HBM4E Performance, zHBM 8× Boost	https://www.trendforce.com/news/2026/09/01/news-samsung-unveils-memory-roadmap-at-semicon-hbm5-targets-2x-hbm4e-performance-zhbm-8x-boost/	raw/articles/2026-09-01_trendforce_samsung-hbm5-2x-hbm4e-zhbm-8x-semicon-taiwan.md
